;Fk_RET1min;Fk_RET2min;Fk_RET3min;Fk_RET4min;Fk_RET5min;Fk_RET6min;Qapp_factor.Cc_P2016-01-05.Nd_RET162.000;Qapp_factor.Cc_P2015-05-06.Nd_RET162.000;Qapp_factor.Cc_P2014-07-22.Nd_RET162.000
SensiHydr500;11.516540190888536;28.067697933501094;36.67349812744763;22.4639982881427;39.78300539526669;35.02138303558129;0.9973800729326247;0.9099997590212876;0.9887458015301589
SensiHydr501;23.53141040466685;32.37558624631923;32.59774825753735;23.713245647619434;34.562286331351174;30.323728170632293;0.9155859410435195;1.0186948851133304;1.0836892234687878
SensiHydr502;13.98228425401902;20.047810345339492;41.26156220689296;17.459431760684247;39.272133980760906;33.20054947252863;0.9275704270387728;0.9140340883186017;1.0328181609446125
SensiHydr503;17.422357379552096;29.940449542136964;25.32343334623303;13.87081579781477;35.644025398000565;25.94234368137136;1.0824396428964214;1.0411076869579947;0.9060078834046126
SensiHydr504;11.942167874348424;31.003755665426468;34.099941859329874;26.27169721687093;33.02415341585695;32.41616384039393;1.078339456979285;1.0779472986005987;1.0622715953106208
SensiHydr505;14.729349153868723;30.639508709752874;32.01052140759739;29.429649582478945;39.384895320523;34.20403645829556;1.0451260580772836;1.065771949233451;1.0556315758346673
SensiHydr506;17.92161524454668;25.182371879608908;26.09121032528803;17.501265027937727;38.891411536729684;40.150979642013496;1.093421416735845;1.0437615354744394;1.0509414878434054
SensiHydr507;22.555156979325016;26.063222436683738;38.70371707207011;27.111376906253412;37.512789645061346;40.674449892401896;0.9225634912085705;1.0027382744607973;0.9280001094111038
SensiHydr508;17.166327676235213;31.388337138054066;33.75068512370467;16.279084224912985;40.01387227732321;22.691306471209113;0.9412223150263188;1.0845328423797982;1.0526376507973607
SensiHydr509;14.986366287911213;31.322501237150743;38.35962086312869;25.313991301956047;34.825489364187504;34.29970630140956;0.9664196757213179;1.0582024117099582;0.974842227733328
SensiHydr510;21.060677244191737;23.431427531579086;26.59539516761413;22.982859295420713;49.522040533357746;28.95471605286822;1.0400239728278857;1.0327480226098245;1.0137458561144492
SensiHydr511;17.68979126461707;29.276786993822864;35.22242283704728;21.71720413812955;39.838098089240546;32.10416692877939;1.032953562076182;0.9656851030092588;0.9385191955088121
SensiHydr512;14.238017792734459;26.757989141492935;29.61222288153118;25.533859441634288;39.69061849664214;40.31453969065032;1.0051354948559534;0.9678804167769919;1.00428215114467
SensiHydr513;20.561491000546518;19.078972752433298;24.904191295070436;5.007230236048297;41.74937320997239;27.771699311642426;1.0918372060586452;1.0677838249474108;0.9453399907248409
SensiHydr514;20.288989397566766;28.699412027116043;31.89197672899258;25.623205442684615;43.300873130792276;23.13327874736526;0.9406397414828076;1.0930849832397465;0.9435562215851443
SensiHydr515;15.514497912551974;36.9708369056289;31.18683392330637;31.52600939789348;36.676160694744915;23.716405176193298;1.0106473112784256;1.0867982637767284;1.0074024474398788
SensiHydr516;18.440711783350977;30.272757032719085;28.957092546305887;22.35864875939993;44.319553095468635;35.0280982703542;0.9443589365715108;0.9767605658785607;1.0129646975666624
SensiHydr517;12.782495030536687;30.503182270772363;34.01556709444504;21.099295615996443;40.18140207649089;33.10448195381434;1.0082439849570868;0.9407532477124091;1.016325476414397
SensiHydr518;24.40700752589574;27.09983612507189;38.039956122411155;22.545060748502326;43.462398342042896;32.14726858181076;0.9953747149725077;0.9118221632877374;1.0970169717260063
SensiHydr519;21.52429557874078;36.77034642954352;27.48222702809351;16.7957547009375;33.82667398977872;35.64042880274722;0.930079229099596;0.9939711111004664;0.9117683813712203
SensiHydr520;21.502701541747765;36.1135566801026;38.975364905113885;20.721614022925817;34.297689885416204;38.29806052870428;0.9199006791672145;0.9937944492107607;1.0168362655297245
SensiHydr521;18.05689231905395;30.578356956138673;37.378091870639764;25.09029732022666;36.6476488706044;37.017765209963656;1.0439854132312172;1.0554143657365669;1.0333110781570771
SensiHydr522;19.041084855087057;23.61356313796598;30.225861881993627;22.212008365266843;37.39502288237279;32.73913615986328;1.0690435498923616;1.0359776266998024;1.0178212504169948
SensiHydr523;15.54645749269737;31.638142256576646;29.365239753668487;24.242026160471347;30.03550804979401;31.945570416549053;0.9251408049894049;0.9545679733803866;1.0770928640963442
SensiHydr524;11.811576849589773;30.15256255781907;22.20382050818926;18.04847449677759;40.620663984582755;25.674737217270327;1.0473969242038628;0.914308952810582;0.9759604352612059
SensiHydr525;19.018370871503706;20.785818976193816;28.424998746990433;19.578999054178276;34.844292317799415;37.29225983307792;1.0279139632769874;1.0609594430968985;0.9764997140577572
SensiHydr526;16.81937667826466;31.639223423531938;39.23343966115465;22.961758589140892;46.762212242898975;27.336398272650612;1.082668181361642;0.900916012315604;1.0726470939790627
SensiHydr527;16.780021398269714;29.22152289244351;34.223954250836606;29.79393115567491;33.59684559702749;30.5829566148038;1.0820457823294187;1.0021362437159154;0.9247311618868149
SensiHydr528;24.892832787940492;22.641306258277346;38.65680484871052;19.395542333771413;44.79098778874065;22.013038574868872;1.094397388670464;1.012472759428718;0.9524302649424641
SensiHydr529;24.22516683803871;30.256955099302722;33.410203653182656;21.602857364163924;40.36897560799214;26.64078385821384;0.9635877362548882;1.0568169103865221;0.92127593854825
SensiHydr530;12.458283554287505;29.945015439976515;43.1057965495981;18.47986033496065;33.82407108568202;30.367000473254702;1.0384007276233225;0.9932823321892073;1.003237197248634
SensiHydr531;10.35498730240673;30.626903889436736;38.27622042945702;26.65340993360387;38.86052343350012;33.62290535155325;1.0408703767201721;0.9859090387242675;1.081542203992279
SensiHydr532;14.618928312910747;41.02469415831692;30.371796700043397;24.486797937916755;33.5174297061013;31.318630934956968;1.0065829122509966;0.9442839300253525;1.0796267507172197
SensiHydr533;22.111921079765317;30.50609075578015;30.300029825173826;34.602873999213465;38.86707191292756;24.15034422928058;1.004366336888491;0.932284547123694;0.9723730944339116
SensiHydr534;11.010622639741896;21.188200010226915;24.758573286964314;15.941741265159479;34.16362105697972;37.588226540872355;0.9560292896715824;0.9678277296836454;0.9139427714364635
SensiHydr535;29.980128631826666;29.6871718016739;26.862933882838963;30.821009383715847;36.61593748210369;29.928646787944302;1.001145198054524;0.9680750212551164;1.0678713058033522
SensiHydr536;17.749273677165935;26.044120727788865;32.80369780532202;20.71036172202361;39.462775452080635;31.074954893979772;0.9165571509793021;0.9209625121994;1.051733519070469
SensiHydr537;15.046870213689198;37.78842702474999;29.239399468165022;26.178797993421483;39.63460050222339;40.47151960108214;0.9660378178325245;0.9668563197558746;0.9652041681756962
SensiHydr538;15.441722646577043;31.205438535218242;41.21127062759135;14.764493790752617;39.007634697518924;23.83472892175646;0.9381939271493799;1.0396501313166384;0.9937334684450058
SensiHydr539;14.742754519999135;34.770334087570205;23.64637824936209;22.153952615246514;43.24570713543994;21.373565018796434;0.9884538375947292;0.9741828505370939;1.0672242284029738
SensiHydr540;18.18547790028379;28.66213142026381;21.4841410243515;19.032839228575035;41.011976101412685;36.49252390279284;0.9712417786402585;1.0061611238789205;0.9707783553876486
SensiHydr541;20.121931006310643;32.51901779805309;29.18892062039324;20.4111090994738;43.10794902614867;29.775220504350592;1.0898349979949649;1.082064525227309;1.016071400179027
SensiHydr542;14.223498819122902;29.85666127679711;33.80969326954791;20.65487695181312;38.43636406544427;41.80400400945156;0.9961211105785273;0.9904817584470791;1.0617284182949671
SensiHydr543;20.828223458026848;31.940992050427294;32.822381897394735;23.615862169847006;39.95013423556638;28.246215898173293;0.9656852109728875;1.0224456211364554;1.0350602666887772
SensiHydr544;19.54627392857988;34.82766619376979;34.00929887116416;17.46047656847361;39.57049474715252;20.313087650486466;0.9041285254381376;1.0715911562766356;1.0696470586717868
SensiHydr545;19.080661276931473;31.460149021873125;30.847627104215253;22.551647432562653;40.27546631296476;27.697519437466433;0.9246747130042253;0.9538130756333071;1.0261239401173448
SensiHydr546;9.858720573181131;45.50375451342601;29.94947084673539;20.337329641674796;44.20898254797176;43.91812421427713;0.9110706896077225;0.9697401921819877;0.9783933590733719
SensiHydr547;16.22378849034756;30.57496708640532;35.95157843012263;15.786881317634961;41.22063422504337;29.15090402429761;1.0451970139934519;0.904601979013017;0.9010004896163132
SensiHydr548;22.993226522217995;22.0839997105451;37.582880695352316;17.022600857474103;46.27045329607818;29.872122575703553;0.9901509404145976;1.0461041546847474;1.0201814409780057
SensiHydr549;16.05094607868553;32.57308100016877;27.9189310638146;23.17281678334744;40.90056992886222;24.29675024436026;1.0297424410270621;0.9475509745721384;0.9363814328797825
SensiHydr550;11.50095603517632;34.87700560440123;36.5938766576696;11.076007987368982;41.68471984924342;37.37854575875254;0.9877132465878153;1.0807473223750423;0.9992342376070598
SensiHydr551;20.63597529298575;35.823880747661505;29.31692781172669;21.619338124505994;37.41523669220893;27.649195479911263;0.9254410209199423;1.0216936218887338;1.0943865212118946
SensiHydr552;19.83234289896997;23.984785479962255;31.528328951072172;34.69486108940459;45.73414391314777;28.23786184688082;0.9801036025074039;1.0344435194975916;0.9673504907075914
SensiHydr553;9.814987163721181;31.467865159727452;38.47135816816789;16.664796220770057;41.62393640441937;33.589248628980656;0.9420350216469874;0.9716569528681698;0.9362114281489549
SensiHydr554;15.732037083738488;28.474912803633398;35.01219239068172;22.119773051254807;38.269621630952564;38.09212986355696;0.9522088699191474;0.9005490996727493;1.0391474300087775
SensiHydr555;21.491176793062976;25.195680976644223;35.07919555754323;24.615612718234466;44.831202580190734;33.9764120868171;1.0663499218385701;0.941001184249679;0.9402321277971559
SensiHydr556;20.66336914876172;23.357108198536746;28.848020300710182;24.36069673193542;47.4350730666235;33.55439482265786;1.0986110697324967;1.0616778557783682;0.9883194641021942
SensiHydr557;16.452257698431918;28.31274241673747;24.975867409794446;17.56966358842419;40.87605717755483;31.027321344185154;1.0585375611256982;1.0870966309340582;1.0064325099348446
SensiHydr558;14.570153792538255;30.345981127098995;30.61519299464295;19.963024875520972;32.73176967301516;34.92708430006006;1.049414507350783;1.0456670520240823;0.9188638931999313
SensiHydr559;15.21639871934969;25.242491620661745;30.47719970065527;21.69570447320766;33.935792692351846;34.58523305254267;0.9335915914475761;0.928081435727533;1.09205739918808
SensiHydr560;10.703064812450057;34.05748696225214;30.717812299449026;24.103116758915135;43.07833878015156;31.833989313587086;1.051706932137926;1.0759772014975257;0.9815723214482671
SensiHydr561;17.174882225795827;33.44930134544234;25.79785405291201;17.243461830273215;30.179017610548243;32.8390014915088;1.0514720400213324;1.0641565674895772;1.0947783499526873
SensiHydr562;14.951811400142734;20.342525717100102;31.15440596659899;27.137157315364647;29.30305751415088;33.288795493460654;0.9875891735039546;1.0886297765259596;1.0875926002374368
SensiHydr563;20.977582901805118;29.369905466533762;32.22838386795999;12.499782403919573;41.84183895019115;31.71262070867799;0.9172741000304919;1.0410549686098967;1.0349945294109422
SensiHydr564;6.459282958276775;30.214488593155718;28.50117619446321;25.68833447074194;42.2384442207008;46.50869722512618;1.0659636091348321;1.0774397044171182;0.9148672302213755
SensiHydr565;12.425577613747175;35.754360921603705;35.56407079856316;16.45022599467869;39.9581695675539;25.432339450351737;0.9713801887072115;0.9567730699433534;1.077323912260836
SensiHydr566;22.475105827744112;29.020866652679143;35.510304171468775;35.29146433763111;39.13127615850119;32.198940549911114;0.9480806641987704;1.0351596036376767;1.070716876475321
SensiHydr567;16.68357402763857;31.96344348340333;36.40539585863412;5.289130528496301;33.711616319588174;36.416289811198006;1.0980234584152837;1.0333281675929036;0.9055733676823182
SensiHydr568;27.01815906690241;33.5951649119121;26.806352277621322;12.389249810996121;50.21334647512239;38.23586189855047;1.0218395083896799;0.9348669707564874;1.0125896415704434
SensiHydr569;16.375592934948855;25.68561804292839;30.163737835318535;26.81570665619442;45.25498247005989;39.66375493087232;1.0658935384380022;0.9453757176946284;1.0775844968363821
SensiHydr570;17.302042783116814;27.745707465261063;35.98768979454874;15.509501622675764;41.35947933358526;31.27233249427143;1.0652388451263803;1.0515396041175358;0.9079180688428983
SensiHydr571;14.75162196202549;23.77974057970626;32.5871117870558;19.7913910675544;46.68012059262162;29.363846065514352;0.9776249652305835;0.9569969058850499;1.0263133562818867
SensiHydr572;17.795449832935194;24.683556031014657;35.64396568031063;24.362836744389625;36.94812334304851;30.68073485695642;1.0339300379976528;1.066131422758165;1.0622759391109697
SensiHydr573;6.784137420168374;32.535710027490566;34.59973058298745;11.618947775248747;42.78564474324926;40.995239813624444;0.9427391246548483;0.987380761597379;1.0436127412271148
SensiHydr574;22.307211823819898;31.28819856328939;33.991986220634914;18.41911053895329;39.22772854777472;32.14401021653434;0.9017700494187196;1.0638819119765357;1.0127107106033504
SensiHydr575;9.779226328942903;32.858623798525834;33.431843211874344;22.893028639800853;27.860825881079663;36.07343408468008;0.9228902818975452;0.9756619846930672;1.032121202057755
SensiHydr576;20.75550542723966;34.66682720803518;40.50647663511964;29.497244413664234;40.32924140974299;32.428582062887266;1.0129862201191528;1.0567902137136778;1.0145205460071711
SensiHydr577;21.220292010542515;24.627776717713246;33.68795737668079;18.07272991523024;35.56927078790352;31.83696174229956;1.0927850477133119;1.0504742361463875;0.9646697040614429
SensiHydr578;10.804620060708798;21.99179275590841;36.06974719332615;22.450948036526537;33.35162201393193;24.5881578145309;0.9543727890196463;0.9313557106680156;1.071105709021046
SensiHydr579;20.718030206603405;24.53034264972402;36.02106518681995;22.0728552433756;36.88218953653646;28.63776738302531;0.9909148888346818;0.9998764699146123;0.9322533175521625
SensiHydr580;24.173183032758406;25.708064365919498;32.30998342222953;20.513112833029435;40.86621287706855;30.47891227766689;0.9491547734357608;1.0099013561043448;0.9920363550635481
SensiHydr581;17.385001031826704;33.169176987526306;38.62346721814315;21.46831024731026;34.99728929213899;41.385281954863935;1.0721147767231551;1.057116263905151;1.0631486285189804
SensiHydr582;6.063071876174014;29.060371022716634;32.07011423177984;20.762397172491042;37.20185623139757;30.87709299869786;0.984643058841521;1.0960903178973134;1.077052841966358
SensiHydr583;18.18806460279377;22.85256962104792;28.87587918344557;18.680169351225768;41.42269172843142;32.884298762112465;0.9808028528740702;1.026862361540879;0.9340211569278929
SensiHydr584;21.02516081834033;32.45218490498325;27.833665007219793;18.281704881363716;36.73000449739165;37.10772123291849;0.9229843953949216;1.0482661006561396;0.979988606627563
SensiHydr585;20.920986913589402;41.27771672069453;27.99913849415973;23.611629016375833;30.087335662273148;34.587601953045294;1.0101952537251742;0.9002955731112963;1.0790944794388748
SensiHydr586;22.106634059309627;27.997141184056215;30.9584210390926;11.14502606358316;37.24056399798178;32.18071729627066;0.9728577319373597;0.9582014791884593;0.9170811134637392
SensiHydr587;15.204851950858345;28.880859714836816;24.694999712705798;16.001081516340367;43.83665608007617;33.25275923045881;0.9479198836334053;0.9794413964234201;1.0137319738126154
SensiHydr588;11.167366713778277;29.270021461927442;35.51351669716625;19.68950348458229;35.00114252052884;20.0675996442897;1.0735962465507258;1.098205389967553;1.0794317959431663
SensiHydr589;22.089332320262553;31.54049321904505;22.98019636393167;24.076093522686538;40.70854863470072;27.73058593609027;0.9162977413876352;0.9462162774470675;1.0284503372513951
SensiHydr590;18.379195427112123;30.479165285548014;29.110198672339187;21.223486639570307;39.22539451099684;31.28890721204518;0.9922286392804583;1.0434371101765243;0.90348465814623
SensiHydr591;21.536720130955;26.80281022841165;39.363923954407326;26.69953446874688;33.0920509048632;20.884556607218887;1.0798371592675253;1.0818634795437612;0.9875347821303856
SensiHydr592;18.799639785311243;22.669080828266637;26.878103373464636;23.605858420798278;42.73010686449619;26.439349895141813;1.0862698707644012;1.0610986458917917;1.0833169854235738
SensiHydr593;22.8913888033451;25.372076762071323;38.74375950627223;23.616992717839583;46.52246438657773;35.93683486318183;0.9020945977077837;1.033725086721049;0.9727605368321924
SensiHydr594;24.892638302426768;22.931367278531944;32.829333285275325;26.78137680002539;31.22451380522099;32.87951164038948;0.9557025694164203;0.979934323937773;0.9541219014794555
SensiHydr595;27.37449972345165;29.315321040900304;29.704851612955366;29.49964232574744;30.02045365215828;38.58607873122017;0.9354703751004403;0.9472134515986869;1.0967836143097822
SensiHydr596;21.782914789684202;24.494576567212306;34.20332814041325;16.75386956014524;40.39327527153719;40.67854333215052;0.992438546504093;0.973635919036685;1.0854084861293918
SensiHydr597;14.223201974705242;19.030254089686785;41.794195713143004;19.348025471815816;45.64941911080161;19.15909398009854;1.0323098913759565;0.9632446833800623;0.9391400889941341
SensiHydr598;17.16262938610712;25.764916847232957;24.468523725914423;16.066558706587443;45.35972551039905;35.80836797034892;0.9624799710541865;0.9679378557759257;0.9952534001738825
SensiHydr599;17.719847980664557;33.208001090081694;33.18911094623027;22.49631351146107;40.70902056168656;36.245222801595865;0.9149599615377312;0.9518642257349758;0.9244292615877281
SensiHydr600;19.247986683268678;28.035922693821362;37.23155189825871;25.436819626958414;43.01994870108262;25.494511311192895;1.0599586650468824;0.9814084842658575;0.9620561107210504
SensiHydr601;18.184564564465056;29.652742076604177;32.39163031705094;18.70972213398066;35.44198395653369;27.244199332862852;1.0675014644543654;1.0748578329826328;1.0745870451328075
SensiHydr602;19.712535659007997;26.939577871878083;35.242512479907;20.832896451965564;43.38429899133926;41.862253134634514;1.0860071120048302;0.9465326425139968;0.9897126328967094
SensiHydr603;15.75855644532081;34.746637154933666;24.905602472382164;25.611638372060813;38.86945096672121;34.49621702970248;1.0068695517487254;1.0892168643280475;0.9450930926373335
SensiHydr604;23.099539342194277;33.966413500606954;24.601041980298582;18.380706398319468;46.00800457982607;32.80320857514647;1.0285486878596914;0.9101504840098379;0.9711885413274761
SensiHydr605;20.098364411105486;27.721742741991996;25.420785134862484;23.335436543651255;37.54693553680484;29.617528562786905;1.0155878146398674;1.0144278489906846;1.0860516110449092
SensiHydr606;22.843165962141015;38.17544208933999;30.84424535933937;18.617928804550775;30.32689147041257;37.08279623251219;0.955140903492627;0.9303856311221242;1.016740581186039
SensiHydr607;17.58499264253822;26.687811306182244;34.18335592166789;22.6257426118684;29.011461030722256;26.105880964834753;0.9382635189082889;1.0078573217645392;0.949873733643056
SensiHydr608;26.46354888437881;33.80488776745568;32.944571032507724;22.04411461249888;38.662452658851954;31.425661223302367;1.0562727435130574;0.9712758332569849;1.0580250219061929
SensiHydr609;16.29997284222011;28.16445280610356;36.24799513982587;17.82998629078557;35.15343231860827;30.22882067060531;1.0934507788264902;0.9173453607959523;0.908922179751646
SensiHydr610;23.251604480191588;37.938581385464985;31.02933841704746;36.49378065799314;46.21865359640627;32.4033494773961;0.9077565319248396;1.0867609794365418;1.0655269541162693
SensiHydr611;13.659542428287255;24.906783068158784;35.87329160058523;26.952337601691973;40.13457597733177;28.66093038472643;1.0222422964769908;0.9963653770083598;1.0276740815088796
SensiHydr612;10.871459166786408;29.995875810566357;29.561059378018438;13.60012309176321;37.508799141714405;36.33561630041688;1.0979132307784425;0.9498347626681902;1.0257854145928116
SensiHydr613;12.923747037609575;31.369166832711503;24.240869058897825;18.03528124057133;43.19686557623095;40.085583351267616;1.048234094881432;0.9603962749017967;1.0084198588129678
SensiHydr614;19.854490925561404;29.900166147413238;35.08908964665925;21.793690313944683;45.83737570563945;20.767945177399632;1.0020133033377026;0.9015235647186193;0.9519449331073695
SensiHydr615;17.645132737431368;29.368608294000996;32.78809148887978;14.824413605345748;36.65503879408098;33.23585025700014;1.0513196385167964;1.093387340158337;1.0459545329271898
SensiHydr616;8.366591421907899;33.1185917006544;34.487073224589096;11.40357992842295;32.788235653101395;35.435994470956906;0.9509760800156141;0.9070575110529288;1.0723934598765694
SensiHydr617;16.657379475740484;35.25578277823152;24.05324320580628;20.08243307609286;33.47461850807673;33.71370039577354;0.9946270580911323;1.022162025574072;1.089580271040827
SensiHydr618;16.96454586283083;29.182341347617815;33.8529078141695;22.238204021738984;40.30206933877066;31.407718048618435;0.9619661741024388;0.9435487157306448;1.0870157565684448
SensiHydr619;17.46501548121132;21.62564843354551;35.43878466863334;24.132131577723847;46.99681583967667;30.02014005851059;1.0683996643094438;1.0027683649407053;0.963640468393466
SensiHydr620;12.119832789878465;21.56060803425155;37.47043528235877;21.890374149581238;29.33474616796768;22.7404357613645;1.0210497831866823;0.9388680302550705;1.076868777444417
SensiHydr621;14.409368872970134;29.69061554073751;22.63211352612516;12.868113672305714;39.51521142995051;38.418872980873566;0.9374644316059874;1.0305261948616615;1.0160452639158661
SensiHydr622;20.173342975080526;22.592114551093346;29.262107286095745;16.472627325093494;44.03895766005749;34.549818835147434;0.9690736443727958;0.9466297569218124;1.0443374172613067
SensiHydr623;12.261947331269585;28.08798178562948;40.64353272391358;22.848531783192847;33.912486887863054;35.09900815771381;1.0148003016450817;0.9510668045283426;1.0898911693075406
SensiHydr624;11.308773016873609;37.42665697388831;33.147945210879826;13.075714840625423;40.885468110738636;27.445239314435955;0.996974126766274;1.0144363823407256;1.0382394570149656
SensiHydr625;17.548580465302177;23.028566544566473;24.811016473599103;24.762769624118558;32.39376996405376;37.30333303800432;0.9722113216973517;1.0852837611150472;0.99150525543099
SensiHydr626;21.23549664558889;30.970030682213515;30.98700918511315;20.24281479771873;39.06629220167714;29.75626510655041;1.0832253634602156;1.069367638624942;0.9734308186141416
SensiHydr627;10.642307686607246;26.746378815158504;28.54401429732405;24.602561307297908;39.519336067889874;39.719064495012596;1.01522997925129;0.9728984801238185;1.0487406928014644
SensiHydr628;13.047097321616345;33.758821357970625;38.1106499329847;16.990107150989246;39.327861797159045;31.525783586620395;0.9750550705067493;1.018716138275786;0.9590323481506734
SensiHydr629;24.931965136475558;31.206443144097936;25.63045169965168;15.995595739589724;40.37097761048788;38.64913083771364;0.9843946631530045;0.9024261057543441;1.0906568045984604
SensiHydr630;13.93884122788174;31.332762867029516;28.850886627524527;20.87538379683862;33.01771367160821;28.621433985613088;0.9390287787406197;1.0608070695197391;0.998916635568105
SensiHydr631;26.1968180968189;32.73049193056398;25.52388641816048;16.399519923300776;42.17488182031314;30.222369683011465;1.0348305353579565;0.9929089000898612;0.9000486875262119
SensiHydr632;15.543232373263534;27.74251035506908;35.587003522468905;27.764441842945576;39.2037381430419;29.63665164602368;0.9496363353047359;1.0360084822408102;1.0849315770787777
SensiHydr633;13.996582422113987;36.354959374810754;27.12571220146776;14.32517433989618;44.51198018482975;31.284553924245436;1.0740635949723678;1.0945300053084344;1.0627018006187063
SensiHydr634;13.912956719245003;22.615747250711586;31.57353009878757;28.242801218011508;47.62916317424596;24.20745664004702;1.0890442480337494;0.9158410969255978;0.9959134175975931
SensiHydr635;23.432316416390833;22.974027572224397;30.407078232669846;20.89121623501475;40.53097561387571;34.15355818035827;0.9560335161235498;0.9135945759094831;0.9626570936019948
SensiHydr636;19.306423126931332;38.56444568956002;40.94223240401436;26.2243163664343;34.271264052586446;31.394158269908967;0.9624011618849813;1.0442946637844734;0.9711277512176266
SensiHydr637;18.856621012347063;26.63643589366983;29.89942241839968;27.22818524581877;34.41665508590947;35.003153952178735;0.9382065437173583;1.0473292814140847;0.902312436384323
SensiHydr638;23.83653035431451;24.385123569627204;38.31117044452448;20.280101364847102;32.241429577078534;31.62142690975702;0.9625346195422314;1.05386830962136;1.0326773588101292
SensiHydr639;8.171320984599022;22.147738144340558;34.59056579525519;28.57662730856339;32.57776277948538;27.715374599743665;0.9212158434208572;0.9885105758025234;1.0455116312980473
SensiHydr640;22.505842259477156;26.867270621384783;34.001204573666804;39.15916008688505;39.426247610558065;38.58618509379827;0.994459347175516;1.0564264594214041;0.9659683361027498
SensiHydr641;19.417837470463812;31.469184202547456;35.68029517924728;23.01194335399323;44.04338923363467;39.222638006321525;1.077613612058453;1.0812412797851787;0.906744644083085
SensiHydr642;10.174957772743639;30.962529298503735;33.38984541654727;18.76315169623816;43.305431025148174;28.607700740160354;1.0249131473661337;0.963247754341309;0.9812946584728993
SensiHydr643;18.38961497871967;32.286380085603746;38.22996259480587;17.668768626901954;30.424442974517667;30.72014721756408;0.9936747649114133;1.0096037601330685;1.0274555803977286
SensiHydr644;20.129735597019774;36.40722822328171;39.197125428798614;28.891305821805545;42.4185650283591;32.33859447168228;1.0475455972479915;1.0495010068271877;1.0639146614025528
SensiHydr645;22.239026417820423;31.869922584863183;27.37191530059988;26.55312742901353;35.07569442135558;35.79204279463305;1.0946277358159153;1.0602169008758318;1.0874545951723322
SensiHydr646;14.670714218537919;25.713874169973298;41.24355043171619;15.639019515106488;36.22370426240537;31.988676068521034;1.08210946793431;0.9548787124223997;0.9348809113920808
SensiHydr647;8.790078537585813;21.57157531340324;36.03957457628911;26.719876926946988;34.10400239787969;28.806631834491718;0.9575678982662361;1.0223470704310058;1.0362452919173646
SensiHydr648;16.963889141324426;22.613611682765175;35.52086547127831;19.257977830186245;37.40163647345448;35.02076659404481;1.053744163210445;1.0345529183403002;1.0614706682655806
SensiHydr649;12.096878624647013;28.676500216191695;34.73569800878854;28.078118199824925;36.10903513336899;36.5582884927658;0.926801183456708;0.955243753850635;0.9796497114328017
SensiHydr650;8.297654794471235;28.22889607417629;32.21888297189339;22.154168328011004;37.96121377195655;36.46501088237271;0.9385869349406395;0.9762122953730594;1.002769368610361
SensiHydr651;13.975428802785302;23.03763284511416;29.761634746658636;26.897485241835515;46.45666788170339;33.075664495205466;1.032912608686765;0.9739277076012296;0.9284237589237571
SensiHydr652;14.238983238206202;26.501351835122737;35.65567954045224;24.073469354206757;41.16505308713232;32.21451588976757;0.9562088546752344;0.9622689338494254;1.0504078778311783
SensiHydr653;13.920953417025082;37.353848978826605;37.50838878623004;25.631005987476218;37.929014723822135;35.03980192494415;0.9393998409228266;0.9600678205467496;0.9858202592166341
SensiHydr654;14.935170746789161;34.38279372228446;33.57845893910623;28.41045926721714;34.81273145705656;30.245684090849153;1.0877544731484456;1.0808632435155043;0.9144972495958059
SensiHydr655;20.91952883845914;32.05159685524094;27.40424796062445;24.7402156270229;34.662259127583866;37.09476206958249;0.9466081026512065;0.9624407313067984;1.0304457630113728
SensiHydr656;19.34597712532024;30.877292873135172;32.74907325838795;14.97425560814155;38.964724446436335;26.03736257754133;1.0084250162462098;1.024758616157724;1.0012441363285578
SensiHydr657;14.80568784279623;24.76053359236717;31.813339685513913;25.608510234884772;40.04484937216401;34.105862413998196;1.0167803664205046;0.9867128942762177;1.061700039969114
SensiHydr658;13.669745203075571;23.2422266170344;23.195359699678278;24.530096369976626;37.029072055066905;25.787314022766484;0.9285083112455212;0.9397836742763137;1.0640194883030099
SensiHydr659;18.61497381416958;22.92481684445702;33.246066718912054;21.646972245075325;35.64456997813849;25.34967353110249;0.9389218205340725;0.9487365558723979;0.9240625066341979
SensiHydr660;25.45220132899986;35.99203755913121;30.797047951817174;21.31142149452289;38.36524913855459;31.261257866420323;0.9883359666686476;1.01648529801892;0.9738474379178186
SensiHydr661;16.081516407841647;33.607548104162795;38.369909834980774;28.02605346064182;39.70607811082278;36.31569287884702;1.0168371871139015;0.9378994666215197;1.0618182886910246
SensiHydr662;17.720594198251973;18.888930078103375;25.14434023690174;16.731299609798494;51.749934653474284;38.538979956100725;1.0329755188635554;1.0199138887073456;0.9019906755521543
SensiHydr663;14.946660736035202;30.989358816185145;27.89384759628775;15.181458184684637;43.88400391139003;31.92176366232529;0.9495744052096238;0.9045115012418902;1.0595055658016739
SensiHydr664;18.28123215156909;26.539615215088283;34.932464436654755;25.658164689759555;42.27226600975175;31.500491949428195;1.0136022902955055;0.9767354263440122;1.0462231653188363
SensiHydr665;10.496029608397675;22.848310622077705;38.49078669952173;23.14049116279404;36.743727693561645;32.65874659529157;0.9068875351895294;0.9050895595226727;1.0735785108379685
SensiHydr666;13.47105706952765;34.10151465484779;25.07992007202924;24.339762936907345;38.995535158337944;32.61624688846872;1.0590883982968289;0.9931013160690728;1.0344736426120107
